Season,Week,Contestant,Est_Fan_Votes,Certainty,Judge Score,Official Result,Model,Score_Judge_Tanh,Score_Fan_Tanh,Final_Score,Final_Rank,Original_Rank
19,6,Lea Thompson,0.0697025597269624,0.4717897610921505,32.0,Safe,Improved,0.5328628306563681,-0.23855994461891,0.14715144301872904,5.0,9.0
19,6,Janel Parrish,0.0707264505119453,0.47178976109215,33.0,Safe,Improved,0.5763163504408172,-0.20577309511345418,0.1852716276636815,4.0,4.0
19,6,Alfonso Ribeiro,0.076869795221843,0.4717897610921485,39.0,Safe,Improved,0.7753871709842376,-0.0017949654241908308,0.3867961027800234,1.0,1.0
19,6,Lolo Jones,0.1093150170648464,0.4717897610921501,0.0,Safe,Improved,-0.8886136045162959,0.7973258444008813,-0.04564388005770731,10.5,6.5
19,6,Randy Couture,0.1093150170648464,0.4717897610921506,0.0,Safe,Improved,-0.8886136045162959,0.7973258444008813,-0.04564388005770731,10.5,6.5
19,6,Tommy Chong,0.0656069965870307,0.4717897610921504,28.0,Safe,Improved,0.3301136682019181,-0.3637655972480526,-0.016825964523067227,7.5,12.5
19,6,Betsey Johnson,0.1093150170648464,0.4717897610921502,0.0,Safe,Improved,-0.8886136045162959,0.7973258444008813,-0.04564388005770731,10.5,6.5
19,6,Michael Waltrip,0.0676547781569965,0.4717897610921504,30.0,Safe,Improved,0.4370231745330611,-0.30246697581155396,0.06727809936075357,6.0,10.0
19,6,Tavis Smiley,0.1093150170648464,0.4717897610921497,0.0,Safe,Improved,-0.8886136045162959,0.7973258444008813,-0.04564388005770731,10.5,6.5
19,6,Bethany Mota,0.0737981228668941,0.4717897610921504,36.0,Safe,Improved,0.6886132703932306,-0.10488704816363942,0.29186311111479557,2.0,2.0
19,6,Sadie Robertson,0.0727742320819112,0.4717897610921496,35.0,Safe,Improved,0.6541501193391717,-0.13886427040220253,0.2576429244684846,3.0,3.0
19,7,Antonio Sabato Jr.,6.938893903907227e-17,0.9603660764767148,29.5,Eliminated,Improved,0.5235292565902879,-0.9757382731676565,-0.22610450828868428,13.0,12.5
19,7,Jonathan Bennett,0.1142199226305608,0.5770023210831717,0.0,Safe,Improved,-0.8342330295022281,0.7881922238748489,-0.02302040281368961,10.5,9.5
19,7,Lea Thompson,0.0639241503177673,0.5770023210831716,35.0,Safe,Improved,0.7228697364577225,-0.35552337250756794,0.18367318197507726,2.0,2.0
19,7,Janel Parrish,0.062183337938657,0.5770023210831726,33.5,Safe,Improved,0.6766798767141136,-0.3982245806641863,0.13922764802496362,4.0,5.5
19,7,Alfonso Ribeiro,0.0627636087316938,0.5770023210831722,34.0,Safe,Improved,0.6927301452720259,-0.38416968711208294,0.1542802290799715,3.0,3.0
19,7,Lolo Jones,0.1142199226305609,0.5770023210831725,0.0,Safe,Improved,-0.8342330295022281,0.7881922238748499,-0.02302040281368911,8.0,5.5
19,7,Randy Couture,0.1142199226305609,0.5770023210831722,0.0,Safe,Improved,-0.8342330295022281,0.7881922238748499,-0.02302040281368911,8.0,5.5
19,7,Tommy Chong,0.0581214423873998,0.5770023210831716,30.0,Safe,Improved,0.545119631751226,-0.49124648098718404,0.02693657538202099,6.0,11.0
19,7,Betsey Johnson,0.1142199226305608,0.5770023210831718,0.0,Safe,Improved,-0.8342330295022281,0.7881922238748489,-0.02302040281368961,10.5,9.5
19,7,Michael Waltrip,0.0558003592152528,0.5770023210831721,28.0,Safe,Improved,0.4546320024597376,-0.5399477875069137,-0.042657892523588065,12.0,12.5
19,7,Tavis Smiley,0.1142199226305609,0.5770023210831727,0.0,Safe,Improved,-0.8342330295022281,0.7881922238748499,-0.02302040281368911,8.0,5.5
19,7,Bethany Mota,0.066825504282951,0.5770023210831724,37.5,Safe,Improved,0.7874707670186502,-0.2810090295570684,0.25323086873079087,1.0,1.0
19,7,Sadie Robertson,0.0592819839734734,0.5770023210831717,31.0,Safe,Improved,0.5861986183288227,-0.46565821726265194,0.06027020053308538,5.0,8.0
19,8,Antonio Sabato Jr.,0.1009064516129033,0.605438709677417,0.0,Safe,Improved,-0.7632445752228797,0.6735230647178322,-0.044860755252523754,6.0,3.0
19,8,Jonathan Bennett,0.1009064516129032,0.6054387096774204,0.0,Safe,Improved,-0.7632445752228797,0.6735230647178302,-0.04486075525252475,9.0,8.0
19,8,Lea Thompson,0.0595102150537634,0.6054387096774204,32.0,Safe,Improved,0.5915775697876262,-0.5322594403694187,0.029659064709103733,5.0,11.0
19,8,Janel Parrish,0.0728166666666666,0.6054387096774196,43.0,Safe,Improved,0.8507813321681268,-0.13900805708496455,0.3558866375415811,1.0,1.0
19,8,Alfonso Ribeiro,0.0703973118279569,0.6054387096774191,41.0,Safe,Improved,0.8189837570556241,-0.21875332318270901,0.30011521693645754,2.0,2.0
19,8,Lolo Jones,0.1009064516129032,0.6054387096774194,0.0,Safe,Improved,-0.7632445752228797,0.6735230647178302,-0.04486075525252475,9.0,8.0
19,8,Randy Couture,0.1009064516129032,0.6054387096774192,0.0,Safe,Improved,-0.7632445752228797,0.6735230647178302,-0.04486075525252475,9.0,8.0
19,8,Tommy Chong,0.0558811827956989,0.6054387096774196,29.0,Safe,Improved,0.47940510536872577,-0.6150109947618893,-0.06780294469658174,12.0,12.0
19,8,Betsey Johnson,0.1009064516129032,0.6054387096774194,0.0,Safe,Improved,-0.7632445752228797,0.6735230647178302,-0.04486075525252475,9.0,8.0
19,8,Michael Waltrip,0.0,0.9512537634408604,25.0,Eliminated,Improved,0.301989841990088,-0.9894748536708478,-0.3437425058403799,13.0,13.0
19,8,Tavis Smiley,0.1009064516129032,0.6054387096774201,0.0,Safe,Improved,-0.7632445752228797,0.6735230647178302,-0.04486075525252475,9.0,8.0
19,8,Bethany Mota,0.0691876344086021,0.6054387096774198,40.0,Safe,Improved,0.8008928159689249,-0.2576247492569243,0.27163403335600034,3.0,4.0
19,8,Sadie Robertson,0.0667682795698925,0.6054387096774206,38.0,Safe,Improved,0.7598437700284497,-0.33281900645504775,0.21351238178670098,4.0,5.0
20,2,Suzanne Somers,0.0825408261287223,0.0900371757925067,28.0,Safe,Improved,-0.25413110715803017,-0.11901864977690617,-0.18657487846746817,7.5,7.5
20,2,Willow Shields,0.0859990393852065,0.0900371757925073,32.0,Safe,Improved,0.703377579551462,0.3818656668584335,0.5426216232049477,3.0,3.0
20,2,Riker Lynch,0.0859990393852065,0.0900371757925069,32.0,Safe,Improved,0.703377579551462,0.3818656668584335,0.5426216232049477,3.0,3.0
20,2,Rumer Willis,0.0859990393852065,0.0900371757925071,32.0,Safe,Improved,0.703377579551462,0.3818656668584335,0.5426216232049477,3.0,3.0
20,2,Nastia Liukin,0.0877281460134486,0.090037175792507,34.0,Safe,Improved,0.8938673736277041,0.5804597027280872,0.7371635381778956,1.0,1.0
20,2,Michael Sam,0.0825408261287223,0.0900371757925071,28.0,Safe,Improved,-0.25413110715803017,-0.11901864977690617,-0.18657487846746817,7.5,7.5
20,2,Robert Herjavec,0.0825408261287223,0.0900371757925069,28.0,Safe,Improved,-0.25413110715803017,-0.11901864977690617,-0.18657487846746817,7.5,7.5
20,2,Charlotte McKinney,0.0808450528338136,0.0900371757925068,26.0,Safe,Improved,-0.6787073143642846,-0.3587664060536656,-0.518736860208975,12.0,12.0
20,2,Noah Galloway,0.0816762728146013,0.0900371757925068,27.0,Safe,Improved,-0.49545834628987256,-0.24495844638597558,-0.3702083963379241,11.0,11.0
20,2,Redfoo,0.0663358309317963,0.9227621757925072,31.0,Eliminated,Improved,0.530262002770866,-0.9882327342714416,-0.22898536575028783,10.0,10.0
20,2,Patti LaBelle,0.0825408261287223,0.0900371757925072,28.0,Safe,Improved,-0.25413110715803017,-0.11901864977690617,-0.18657487846746817,7.5,7.5
20,2,Chris Soules,0.0952542747358309,0.0900371757925065,21.0,Safe,Improved,-0.9777609917404888,0.9466828179965256,-0.015539086871981578,5.0,5.0
20,3,Suzanne Somers,0.0822949946751863,0.0704875399361025,25.0,Safe,Improved,-0.11575100110948229,-0.06145650452677873,-0.08860375281813052,9.0,9.0
20,3,Willow Shields,0.0890042598509052,0.0704875399361024,32.0,Safe,Improved,0.5615024991965333,0.3239648804508811,0.4427336898237072,4.0,4.0
20,3,Riker Lynch,0.0909211927582534,0.0704875399361029,34.0,Safe,Improved,0.6909028396434767,0.4216292849004261,0.5562660622719514,1.5,1.5
20,3,Rumer Willis,0.0899627263045793,0.0704875399361024,33.0,Safe,Improved,0.6305646681603365,0.3738328697755266,0.5021987689679316,3.0,3.0
20,3,Nastia Liukin,0.0909211927582534,0.0704875399361024,34.0,Safe,Improved,0.6909028396434767,0.4216292849004261,0.5562660622719514,1.5,1.5
20,3,Michael Sam,0.0813365282215122,0.0704875399361024,24.0,Safe,Improved,-0.21994688492497824,-0.1177854407844236,-0.1688661628547009,10.0,10.0
20,3,Robert Herjavec,0.0861288604898828,0.0704875399361024,29.0,Safe,Improved,0.3032005398269765,0.16416940684170936,0.2336849733343429,6.0,6.5
20,3,Charlotte McKinney,0.0336826943556975,0.9037125399361025,22.0,Eliminated,Improved,-0.41219827834340506,-0.994452596199946,-0.7033254372716755,12.0,12.0
20,3,Noah Galloway,0.0870873269435569,0.0704875399361029,30.0,Safe,Improved,0.3972408710159868,0.21887030494687118,0.308055587981429,5.0,5.0
20,3,Redfoo,0.1040702342917997,0.0704875399361023,0.0,Safe,Improved,-0.9926238176270257,0.842263088766382,-0.07518036443032183,8.0,6.5
20,3,Patti LaBelle,0.079419595314164,0.0704875399361029,22.0,Safe,Improved,-0.41219827834340506,-0.22786467869913832,-0.3200314785212717,11.0,11.0
20,3,Chris Soules,0.0851703940362087,0.0704875399361016,28.0,Safe,Improved,0.20285881482987986,0.10843985842972392,0.1556493366298019,7.0,8.0
20,4,Suzanne Somers,0.0841794871794871,0.2004999999999996,28.0,Safe,Improved,0.06983832438029812,0.03404158782025462,0.051939956100276366,8.0,10.0
20,4,Willow Shields,0.0943333333333333,0.2005000000000003,39.0,Safe,Improved,0.7208338729261693,0.4158896448012288,0.5683617588636991,1.0,1.0
20,4,Riker Lynch,0.0897179487179487,0.2005000000000002,34.0,Safe,Improved,0.4837138066714373,0.25144856041094915,0.36758118354119323,4.5,4.5
20,4,Rumer Willis,0.0906410256410256,0.2004999999999998,35.0,Safe,Improved,0.5399837349675775,0.2859124951214178,0.41294811504449763,3.0,3.0
20,4,Nastia Liukin,0.0915641025641025,0.2005000000000008,36.0,Safe,Improved,0.5918080537181488,0.3196523142547714,0.45573018398646015,2.0,2.0
20,4,Michael Sam,0.0059589743589743,0.9257326923076922,30.0,Eliminated,Improved,0.21897114773895426,-0.9960613656240511,-0.38854510894254846,12.0,11.0
20,4,Robert Herjavec,0.0897179487179487,0.2005000000000004,34.0,Safe,Improved,0.4837138066714373,0.25144856041094915,0.36758118354119323,4.5,4.5
20,4,Charlotte McKinney,0.0983666666666667,0.2004999999999999,0.0,Safe,Improved,-0.9684534470966756,0.5406257323213965,-0.21391385738763952,10.0,6.0
20,4,Noah Galloway,0.0878717948717948,0.2005000000000003,32.0,Safe,Improved,0.3585301051382239,0.18065265175935843,0.26959137844879116,6.0,8.0
20,4,Redfoo,0.0983666666666666,0.2005000000000005,0.0,Safe,Improved,-0.9684534470966756,0.5406257323213938,-0.2139138573876409,11.0,7.0
20,4,Patti LaBelle,0.086025641025641,0.2004999999999999,30.0,Safe,Improved,0.21897114773895426,0.10793392336202928,0.16345253555049177,7.0,9.0
20,4,Chris Soules,0.0832564102564102,0.2004999999999994,27.0,Safe,Improved,-0.0063592052559550225,-0.0030958761490345117,-0.004727540702494767,9.0,12.0
20,5,Suzanne Somers,1.3877787807814457e-17,0.932364929328622,28.0,Eliminated,Improved,0.28524687303414537,-0.9956507261595697,-0.3552019265627122,12.0,11.0
20,5,Willow Shields,0.0901126766784452,0.3187212014134274,34.0,Safe,Improved,0.5992296956239159,0.24425305684072776,0.42174137623232183,4.0,4.0
20,5,Riker Lynch,0.0943529593639576,0.3187212014134274,38.0,Safe,Improved,0.7432273101471948,0.3844039476546764,0.5638156289009356,2.5,2.5
20,5,Rumer Willis,0.0954130300353356,0.3187212014134271,39.0,Safe,Improved,0.7715222324265226,0.4171182890547275,0.594320260740625,1.0,1.0
20,5,Nastia Liukin,0.0943529593639576,0.3187212014134276,38.0,Safe,Improved,0.7432273101471948,0.3844039476546764,0.5638156289009356,2.5,2.5
20,5,Michael Sam,0.0990399293286219,0.3187212014134278,0.0,Safe,Improved,-0.9164772096654883,0.5208952997881587,-0.19779095493866478,9.5,5.5
20,5,Robert Herjavec,0.0795119699646643,0.3187212014134271,24.0,Safe,Improved,0.027670712476094133,-0.13960266215341496,-0.055965974838660414,8.0,12.0
20,5,Charlotte McKinney,0.0990399293286218,0.3187212014134276,0.0,Safe,Improved,-0.9164772096654883,0.5208952997881557,-0.19779095493866627,11.0,8.0
20,5,Noah Galloway,0.0837522526501766,0.3187212014134275,28.0,Safe,Improved,0.28524687303414537,0.015403408115203797,0.15032514057467458,5.0,7.0
20,5,Redfoo,0.0990399293286219,0.3187212014134277,0.0,Safe,Improved,-0.9164772096654883,0.5208952997881587,-0.19779095493866478,9.5,5.5
20,5,Patti LaBelle,0.0826921819787985,0.3187212014134269,27.0,Safe,Improved,0.22313957719009664,-0.02357224209850459,0.09978366754579603,6.5,9.5
20,5,Chris Soules,0.0826921819787985,0.3187212014134265,27.0,Safe,Improved,0.22313957719009664,-0.02357224209850459,0.09978366754579603,6.5,9.5
20,6,Suzanne Somers,0.1202413427561837,0.4829321554770316,0.0,Safe,Improved,-0.8741938443290955,0.7908100387576253,-0.04169190278573509,9.5,6.5
20,6,Willow Shields,0.0751321554770317,0.4829321554770314,36.5,Safe,Improved,0.6289793592410493,-0.23413336184605885,0.19742299869749524,3.0,3.0
20,6,Riker Lynch,0.0767222614840989,0.4829321554770314,38.0,Safe,Improved,0.6781221306799362,-0.1899686737066009,0.24407672848666767,1.0,1.0
20,6,Rumer Willis,0.0740720848056537,0.4829321554770314,35.5,Safe,Improved,0.593114083639141,-0.26306061503830114,0.16502673430041992,4.0,4.0
20,6,Nastia Liukin,0.0751321554770318,0.4829321554770319,36.5,Safe,Improved,0.6289793592410493,-0.23413336184605615,0.19742299869749658,2.0,2.0
20,6,Michael Sam,0.1202413427561837,0.4829321554770318,0.0,Safe,Improved,-0.8741938443290955,0.7908100387576253,-0.04169190278573509,9.5,6.5
20,6,Robert Herjavec,0.0719519434628975,0.4829321554770311,33.5,Safe,Improved,0.5138288864540431,-0.31947739109998124,0.09717574767703094,7.0,12.0
20,6,Charlotte McKinney,0.1202413427561837,0.482932155477032,0.0,Safe,Improved,-0.8741938443290955,0.7908100387576253,-0.04169190278573509,9.5,6.5
20,6,Noah Galloway,0.0724819787985865,0.4829321554770314,34.0,Safe,Improved,0.5345921618577054,-0.3055657881687343,0.11451318684448555,6.0,10.0
20,6,Redfoo,0.1202413427561837,0.4829321554770316,0.0,Safe,Improved,-0.8741938443290955,0.7908100387576253,-0.04169190278573509,9.5,6.5
20,6,Patti LaBelle,0.0,0.9535663427561838,34.0,Eliminated,Improved,0.5345921618577054,-0.9844347060320009,-0.22492127208714774,12.0,11.0
20,6,Chris Soules,0.0735420494699646,0.4829321554770318,35.0,Safe,Improved,0.5742372896358533,-0.2773524044796202,0.14844244257811656,5.0,9.0
20,7,Suzanne Somers,0.1536433070866142,0.8513937007874017,0.0,Safe,Improved,-0.8075266954144744,0.805711519797564,-0.0009075878084552347,6.5,4.5
20,7,Willow Shields,1.3877787807814457e-17,0.9869683070866144,39.0,Eliminated,Improved,0.736835233076522,-0.8670704262208995,-0.06511759657218874,10.0,9.0
20,7,Riker Lynch,0.0400085301837269,0.8513937007874018,37.0,Safe,Improved,0.6845912915404698,-0.5959638760712774,0.0443137077345962,3.5,7.5
20,7,Rumer Willis,0.0400085301837269,0.8513937007874002,37.0,Safe,Improved,0.6845912915404698,-0.5959638760712774,0.0443137077345962,3.5,7.5
20,7,Nastia Liukin,0.0447329396325458,0.851393700787401,41.0,Safe,Improved,0.7815477212980448,-0.545508414502256,0.11801965339789444,1.0,1.0
20,7,Michael Sam,0.1536433070866142,0.851393700787402,0.0,Safe,Improved,-0.8075266954144744,0.805711519797564,-0.0009075878084552347,6.5,4.5
20,7,Robert Herjavec,0.0329219160104986,0.8513937007874011,31.0,Safe,Improved,0.4778995566592417,-0.663597382540248,-0.09284891294050315,11.5,11.5
20,7,Charlotte McKinney,0.1536433070866141,0.8513937007874008,0.0,Safe,Improved,-0.8075266954144744,0.8057115197975634,-0.0009075878084555122,9.0,10.0
20,7,Noah Galloway,0.0411896325459316,0.8513937007874011,38.0,Safe,Improved,0.7116959464633648,-0.583754664674467,0.06397064089444887,2.0,2.0
20,7,Redfoo,0.1536433070866142,0.8513937007874016,0.0,Safe,Improved,-0.8075266954144744,0.805711519797564,-0.0009075878084552347,6.5,4.5
20,7,Patti LaBelle,0.1536433070866142,0.8513937007874015,0.0,Safe,Improved,-0.8075266954144744,0.805711519797564,-0.0009075878084552347,6.5,4.5
20,7,Chris Soules,0.0329219160104986,0.8513937007873996,31.0,Safe,Improved,0.4778995566592417,-0.663597382540248,-0.09284891294050315,11.5,11.5
20,8,Suzanne Somers,0.1466721040189125,0.8800326241134746,0.0,Safe,Improved,-0.7381770471431462,0.7404204601059283,0.0011217064813910382,6.5,6.5
20,8,Willow Shields,0.1466721040189125,0.8800326241134755,0.0,Safe,Improved,-0.7381770471431462,0.7404204601059283,0.0011217064813910382,6.5,6.5
20,8,Riker Lynch,0.0281069503546098,0.8800326241134755,39.0,Safe,Improved,0.8170361477926701,-0.6802362015131769,0.0683999731397466,2.0,2.0
20,8,Rumer Willis,0.0295253900709219,0.8800326241134744,40.0,Safe,Improved,0.8341227130952197,-0.6686221943183385,0.0827502593884406,1.0,1.0
20,8,Nastia Liukin,0.0266885106382978,0.8800326241134763,38.0,Safe,Improved,0.7983830156014134,-0.6915184162150037,0.0534322996932049,3.0,4.0
20,8,Michael Sam,0.1466721040189125,0.880032624113476,0.0,Safe,Improved,-0.7381770471431462,0.7404204601059283,0.0011217064813910382,6.5,6.5
20,8,Robert Herjavec,0.0,0.9859044917257684,31.0,Eliminated,Improved,0.6158160638874459,-0.8487728086004273,-0.11647837235649067,12.0,12.0
20,8,Charlotte McKinney,0.1466721040189124,0.8800326241134735,0.0,Safe,Improved,-0.7381770471431462,0.7404204601059275,0.0011217064813906497,9.0,10.0
20,8,Noah Galloway,0.0174686524822695,0.8800326241134752,31.5,Safe,Improved,0.6322087554164689,-0.7570854642358243,-0.06243835440967771,11.0,11.0
20,8,Redfoo,0.1466721040189125,0.8800326241134748,0.0,Safe,Improved,-0.7381770471431462,0.7404204601059283,0.0011217064813910382,6.5,6.5
20,8,Patti LaBelle,0.1466721040189126,0.8800326241134754,0.0,Safe,Improved,-0.7381770471431462,0.7404204601059289,0.0011217064813913158,4.0,3.0
20,8,Chris Soules,0.0181778723404256,0.880032624113475,32.0,Eliminated,Improved,0.648054340345141,-0.7525016662127134,-0.05222366293378622,10.0,9.0
21,2,Gary Busey,0.0729799184795488,0.0207327171903883,16.5,Safe,Improved,-0.890488135384115,-0.7332747535227914,-0.8118814444534532,12.0,13.0
21,2,Alexa PenaVega,0.0793544717759135,0.0207327171903882,23.0,Safe,Improved,0.6199082975560979,0.5204879382207008,0.5701981178883994,3.0,3.0
21,2,Carlos PenaVega,0.0787999431252666,0.0207327171903883,22.5,Safe,Improved,0.5076346199886811,0.418118950821749,0.46287678540521504,5.5,5.5
21,2,Victor Espinoza,0.0654862031375894,0.9146380207592782,18.5,Eliminated,Improved,-0.6428444154868034,-0.9912573219146398,-0.8170508687007216,13.0,12.0
21,2,Alek Skarlatos,0.0787999431252666,0.0207327171903881,22.5,Safe,Improved,0.5076346199886811,0.418118950821749,0.46287678540521504,5.5,5.5
21,2,Chaka Khan,0.0785252049860183,0.0207327171903881,15.0,Eliminated,Improved,-0.9579364933845577,0.3628902889980165,-0.2975231021932706,9.0,11.0
21,2,Andy Grammer,0.0782454144746196,0.0207327171903883,22.0,Safe,Improved,0.3749925442498936,0.30390083602653806,0.3394466901382158,8.0,8.0
21,2,Tamar Braxton,0.0810180577278544,0.0207327171903882,24.5,Safe,Improved,0.8398930467749701,0.7494960716221019,0.7946945591985359,1.0,1.0
21,2,Nick Carter,0.0787999431252666,0.0207327171903881,22.5,Safe,Improved,0.5076346199886811,0.418118950821749,0.46287678540521504,5.5,5.5
21,2,Hayes Grier,0.0787999431252666,0.0207327171903883,22.5,Safe,Improved,0.5076346199886811,0.418118950821749,0.46287678540521504,5.5,5.5
21,2,Bindi Irwin,0.0804635290772074,0.0207327171903882,24.0,Safe,Improved,0.783932485084524,0.6859180214740365,0.7349252532792803,2.0,2.0
21,2,Kim Zolciak-Biermann,0.074363713920091,0.0207327171903878,18.5,Safe,Improved,-0.6428444154868034,-0.5422785222494285,-0.592561468868116,10.5,9.5
21,2,Paula Deen,0.074363713920091,0.0207327171903872,18.5,Safe,Improved,-0.6428444154868034,-0.5422785222494285,-0.592561468868116,10.5,9.5
21,4,Gary Busey,0.0080084419867843,0.9140427640156458,16.0,Eliminated,Improved,-0.19427504244634444,-0.9968608941060282,-0.5955679682761863,13.0,11.0
21,4,Alexa PenaVega,0.0805410690981523,0.203689830508475,21.0,Safe,Improved,0.2543194283392427,0.16784936801504227,0.21108439817714247,8.0,8.0
21,4,Carlos PenaVega,0.0856258148608642,0.2036898305084749,25.0,Safe,Improved,0.5549229004837852,0.3864353692691346,0.4706791348764599,5.0,5.0
21,4,Victor Espinoza,0.0759050521562758,0.2036898305084752,0.0,Safe,Improved,-0.9300204395093291,-0.04764427066843274,-0.4888323550888809,10.0,10.0
21,4,Alek Skarlatos,0.0843546284201862,0.2036898305084742,24.0,Safe,Improved,0.4885138822055585,0.3346586650106748,0.41158627360811667,6.0,6.0
21,4,Chaka Khan,0.0759050521562757,0.2036898305084741,0.0,Safe,Improved,-0.9300204395093291,-0.04764427066843729,-0.4888323550888832,11.5,12.5
21,4,Andy Grammer,0.0830834419795083,0.2036898305084746,23.0,Safe,Improved,0.41591817678108217,0.2807792747205317,0.34834872575080694,7.0,7.0
21,4,Tamar Braxton,0.0881681877422201,0.2036898305084746,27.0,Safe,Improved,0.6685891898717736,0.48283749399939074,0.5757133419355822,3.0,3.0
21,4,Nick Carter,0.0881681877422201,0.2036898305084749,27.0,Safe,Improved,0.6685891898717736,0.48283749399939074,0.5757133419355822,3.0,3.0
21,4,Hayes Grier,0.0881681877422201,0.2036898305084744,27.0,Safe,Improved,0.6685891898717736,0.48283749399939074,0.5757133419355822,3.0,3.0
21,4,Bindi Irwin,0.0894393741828981,0.2036898305084744,28.0,Safe,Improved,0.7160776351015924,0.5271681499714053,0.6216228925364988,1.0,1.0
21,4,Kim Zolciak-Biermann,0.0759050521562757,0.2036898305084749,0.0,Safe,Improved,-0.9300204395093291,-0.04764427066843729,-0.4888323550888832,11.5,12.5
21,4,Paula Deen,0.0767275097761184,0.2036898305084734,18.0,Safe,Improved,-0.014054509522876228,-0.009159357928329517,-0.011606933725602873,9.0,9.0
21,6,Gary Busey,0.0767773162939297,0.3071092651757193,0.0,Safe,Improved,-0.8819618613001113,-0.00612088539492957,-0.4440413733475205,10.5,11.0
21,6,Alexa PenaVega,0.0807407348242811,0.3071092651757189,30.0,Safe,Improved,0.32801607384741593,0.1589563835098191,0.24348622867861752,7.5,7.5
21,6,Carlos PenaVega,0.0884084664536741,0.3071092651757192,38.0,Safe,Improved,0.6643940847064106,0.4480907276040619,0.5562424061552362,5.0,5.0
21,6,Victor Espinoza,0.0767773162939297,0.307109265175719,0.0,Safe,Improved,-0.8819618613001113,-0.00612088539492957,-0.4440413733475205,10.5,11.0
21,6,Alek Skarlatos,0.0807407348242811,0.3071092651757192,30.0,Safe,Improved,0.32801607384741593,0.1589563835098191,0.24348622867861752,7.5,7.5
21,6,Chaka Khan,0.0767773162939297,0.3071092651757185,0.0,Safe,Improved,-0.8819618613001113,-0.00612088539492957,-0.4440413733475205,10.5,11.0
21,6,Andy Grammer,0.0903253993610223,0.3071092651757184,40.0,Safe,Improved,0.723832274348703,0.5100571496317028,0.616944711990203,2.0,2.0
21,6,Tamar Braxton,0.0903253993610223,0.3071092651757187,40.0,Safe,Improved,0.723832274348703,0.5100571496317028,0.616944711990203,2.0,2.0
21,6,Nick Carter,0.0893669329073482,0.3071092651757187,39.0,Safe,Improved,0.6953001264353245,0.4796717890223863,0.5874859577288554,4.0,4.0
21,6,Hayes Grier,0.0826576677316293,0.307109265175719,32.0,Safe,Improved,0.42650152627494514,0.23626453246263202,0.3313830293687886,6.0,6.0
21,6,Bindi Irwin,0.0903253993610223,0.3071092651757193,40.0,Safe,Improved,0.723832274348703,0.5100571496317028,0.616944711990203,2.0,2.0
21,6,Kim Zolciak-Biermann,0.0767773162939297,0.3071092651757189,0.0,Safe,Improved,-0.8819618613001113,-0.00612088539492957,-0.4440413733475205,10.5,11.0
21,6,Paula Deen,0.0,0.9229234701400836,24.0,Eliminated,Improved,-0.004423393311652987,-0.9968768553064397,-0.5006501243090463,13.0,11.0
21,7,Gary Busey,0.1267968325791855,0.652683710407236,0.0,Safe,Improved,-0.8379220248746311,0.8174150004824965,-0.010253512196067294,9.5,5.5
21,7,Alexa PenaVega,0.0521910148674855,0.6526837104072409,27.5,Safe,Improved,0.635101398106022,-0.5151904692085528,0.05995546444873456,4.0,8.0
21,7,Carlos PenaVega,0.0528697478991597,0.6526837104072409,28.0,Safe,Improved,0.6559267604932936,-0.5036119291764941,0.07615741565839973,2.5,2.5
21,7,Victor Espinoza,0.1267968325791855,0.6526837104072409,0.0,Safe,Improved,-0.8379220248746311,0.8174150004824965,-0.010253512196067294,9.5,5.5
21,7,Alek Skarlatos,0.050833548804137,0.6526837104072414,26.5,Safe,Improved,0.590542925540153,-0.5377913865635694,0.02637576948829179,7.0,13.0
21,7,Chaka Khan,0.1267968325791854,0.65268371040724,0.0,Safe,Improved,-0.8379220248746311,0.8174150004824957,-0.010253512196067682,12.0,9.5
21,7,Andy Grammer,0.0528697478991597,0.65268371040724,28.0,Safe,Improved,0.6559267604932936,-0.5036119291764941,0.07615741565839973,2.5,2.5
21,7,Tamar Braxton,0.0515122818358112,0.65268371040724,27.0,Safe,Improved,0.6133099053729333,-0.5265839672379398,0.04336296906749676,6.0,12.0
21,7,Nick Carter,0.0515122818358113,0.6526837104072403,27.0,Safe,Improved,0.6133099053729333,-0.5265839672379381,0.04336296906749759,5.0,11.0
21,7,Hayes Grier,0.0,0.9729429864253392,28.0,Eliminated,Improved,0.6559267604932936,-0.9438426066175696,-0.143957923062138,13.0,9.5
21,7,Bindi Irwin,0.0542272139625081,0.6526837104072407,29.0,Safe,Improved,0.6947355468348229,-0.47990496378369335,0.10741529152556475,1.0,1.0
21,7,Kim Zolciak-Biermann,0.1267968325791855,0.6526837104072404,0.0,Safe,Improved,-0.8379220248746311,0.8174150004824965,-0.010253512196067294,9.5,5.5
21,7,Paula Deen,0.1267968325791855,0.6526837104072403,0.0,Safe,Improved,-0.8379220248746311,0.8174150004824965,-0.010253512196067294,9.5,5.5
21,8,Gary Busey,0.1238106918887377,0.742864151332423,0.0,Safe,Improved,-0.7727665844654417,0.7633957946489506,-0.004685394908245544,10.5,10.0
21,8,Alexa PenaVega,0.0407939065447281,0.7428641513324277,26.9998,Safe,Improved,0.6811465643930463,-0.6491710772217846,0.015987743585630876,5.0,10.0
21,8,Carlos PenaVega,0.0438866996152222,0.7428641513324283,28.9998,Safe,Improved,0.7482252809190296,-0.609181565870119,0.06952185752445533,2.0,2.0
